doc_type_name	doc_id	year	lang_code
acts	04-2025	2025	ta
acts	04-2025	2025	en
acts	01-2025	2025	si
acts	01-2025	2025	ta
acts	01-2025	2025	en
acts	02-2025	2025	si
acts	02-2025	2025	ta
acts	02-2025	2025	en
acts	08-2025	2025	si
acts	08-2025	2025	ta
acts	08-2025	2025	en
gazettes	2025-03-21-i-general	2025	si
gazettes	2025-03-21-i-general	2025	ta
gazettes	2025-03-21-i-general	2025	en
gazettes	2025-04-25-iv-a-provincial-councils	2025	si
gazettes	2025-04-25-iv-a-provincial-councils	2025	ta
gazettes	2025-04-25-iv-a-provincial-councils	2025	en
gazettes	2025-02-14-iv-a-provincial-councils	2025	si
gazettes	2025-02-14-iv-a-provincial-councils	2025	ta
gazettes	2025-02-21-iv-a-provincial-councils	2025	si
gazettes	2025-02-21-iv-a-provincial-councils	2025	ta
gazettes	2025-02-21-iv-a-provincial-councils	2025	en
gazettes	2025-06-13-legal-section	2025	si
gazettes	2025-05-30-iib-advertising	2025	si
gazettes	2025-05-30-iib-advertising	2025	ta
gazettes	2025-05-30-iib-advertising	2025	en
gazettes	2025-03-28-iia-advertising	2025	si
gazettes	2025-03-28-iia-advertising	2025	ta
gazettes	2025-03-28-iia-advertising	2025	en
gazettes	2025-02-28-land-section	2025	si
gazettes	2025-02-28-land-section	2025	ta
gazettes	2025-02-28-land-section	2025	en
gazettes	2025-06-06-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-06-06-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-06-06-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-04-18-i-general	2025	si
gazettes	2025-04-18-i-general	2025	ta
gazettes	2025-07-04-iv-a-provincial-councils	2025	si
gazettes	2025-07-04-iv-a-provincial-councils	2025	en
gazettes	2025-02-21-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-02-21-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-02-21-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-04-25-land-section	2025	si
gazettes	2025-04-25-land-section	2025	ta
gazettes	2025-04-25-land-section	2025	en
gazettes	2025-04-18-iib-advertising	2025	si
gazettes	2025-04-18-iib-advertising	2025	ta
gazettes	2025-04-18-iib-advertising	2025	en
gazettes	2025-05-30-i-general	2025	si
gazettes	2025-05-30-i-general	2025	ta
gazettes	2025-05-30-i-general	2025	en
gazettes	2025-06-27-i-general	2025	si
gazettes	2025-06-27-i-general	2025	ta
gazettes	2025-06-27-i-general	2025	en
gazettes	2025-05-09-iv-b-local-government	2025	si
gazettes	2025-05-09-iv-b-local-government	2025	ta
gazettes	2025-05-09-iv-b-local-government	2025	en
gazettes	2025-02-14-i-general	2025	si
gazettes	2025-02-14-i-general	2025	ta
gazettes	2025-02-14-i-general	2025	en
gazettes	2025-03-28-iib-advertising	2025	si
gazettes	2025-03-28-iib-advertising	2025	ta
gazettes	2025-03-28-iib-advertising	2025	en
gazettes	2025-06-13-i-general	2025	si
gazettes	2025-06-13-i-general	2025	ta
gazettes	2025-06-13-i-general	2025	en
gazettes	2025-07-04-iib-advertising	2025	ta
gazettes	2025-07-04-iib-advertising	2025	en
gazettes	2025-05-30-iia-advertising	2025	si
gazettes	2025-05-30-iia-advertising	2025	ta
gazettes	2025-05-30-iia-advertising	2025	en
gazettes	2025-05-02-iia-advertising	2025	si
gazettes	2025-05-02-iia-advertising	2025	ta
gazettes	2025-05-02-iia-advertising	2025	en
gazettes	2025-02-14-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-02-14-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-02-14-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-04-18-iia-advertising	2025	si
gazettes	2025-04-18-iia-advertising	2025	ta
gazettes	2025-04-18-iia-advertising	2025	en
gazettes	2025-02-07-iv-b-local-government	2025	si
gazettes	2025-02-07-iv-b-local-government	2025	ta
gazettes	2025-02-07-iv-b-local-government	2025	en
gazettes	2025-02-21-iib-advertising	2025	si
gazettes	2025-02-21-iib-advertising	2025	ta
gazettes	2025-02-21-iib-advertising	2025	en
gazettes	2025-04-11-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-04-11-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-04-11-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-05-02-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-05-02-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-05-02-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-05-09-iib-advertising	2025	si
gazettes	2025-05-09-iib-advertising	2025	ta
gazettes	2025-05-09-iib-advertising	2025	en
gazettes	2025-06-20-i-general	2025	si
gazettes	2025-06-20-i-general	2025	ta
gazettes	2025-06-20-i-general	2025	en
gazettes	2025-06-27-legal-section	2025	si
gazettes	2025-03-28-legal-section	2025	si
gazettes	2025-05-02-legal-section	2025	si
gazettes	2025-05-02-legal-section	2025	ta
gazettes	2025-05-02-legal-section	2025	en
gazettes	2025-03-14-i-general	2025	si
gazettes	2025-03-14-i-general	2025	ta
gazettes	2025-03-14-i-general	2025	en
gazettes	2025-03-21-iv-b-local-government	2025	si
gazettes	2025-03-21-iv-b-local-government	2025	ta
gazettes	2025-03-21-iv-b-local-government	2025	en
gazettes	2025-02-21-iia-advertising	2025	si
gazettes	2025-02-21-iia-advertising	2025	ta
gazettes	2025-02-21-iia-advertising	2025	en
gazettes	2025-04-11-iia-advertising	2025	si
gazettes	2025-04-11-iia-advertising	2025	ta
gazettes	2025-04-11-iia-advertising	2025	en
gazettes	2025-03-07-i-general	2025	si
gazettes	2025-03-07-i-general	2025	ta
gazettes	2025-03-07-i-general	2025	en
gazettes	2025-03-21-iia-advertising	2025	si
gazettes	2025-03-21-iia-advertising	2025	ta
gazettes	2025-03-21-iia-advertising	2025	en
gazettes	2025-06-13-iib-advertising	2025	si
gazettes	2025-06-13-iib-advertising	2025	en
gazettes	2025-05-30-iv-b-local-government	2025	si
gazettes	2025-05-30-iv-b-local-government	2025	en
gazettes	2025-05-02-i-general	2025	si
gazettes	2025-05-02-i-general	2025	ta
gazettes	2025-05-02-i-general	2025	en
gazettes	2025-03-07-iib-advertising	2025	si
gazettes	2025-03-07-iib-advertising	2025	ta
gazettes	2025-03-07-iib-advertising	2025	en
gazettes	2025-05-23-iv-a-provincial-councils	2025	si
gazettes	2025-05-23-iv-a-provincial-councils	2025	ta
gazettes	2025-05-23-iv-a-provincial-councils	2025	en
gazettes	2025-06-20-iia-advertising	2025	si
gazettes	2025-06-20-iia-advertising	2025	ta
gazettes	2025-06-20-iia-advertising	2025	en
gazettes	2025-05-09-land-section	2025	si
gazettes	2025-05-09-land-section	2025	ta
gazettes	2025-05-09-land-section	2025	en
gazettes	2025-05-23-i-general	2025	si
gazettes	2025-05-23-i-general	2025	ta
gazettes	2025-05-23-i-general	2025	en
gazettes	2025-05-16-iib-advertising	2025	si
gazettes	2025-05-16-iib-advertising	2025	ta
gazettes	2025-05-16-iib-advertising	2025	en
gazettes	2025-02-14-iv-b-local-government	2025	si
gazettes	2025-02-14-iv-b-local-government	2025	ta
gazettes	2025-02-14-iv-b-local-government	2025	en
gazettes	2025-04-18-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-04-18-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-04-18-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-03-21-legal-section	2025	si
gazettes	2025-03-21-legal-section	2025	ta
gazettes	2025-03-21-legal-section	2025	en
gazettes	2025-03-21-land-section	2025	si
gazettes	2025-03-21-land-section	2025	ta
gazettes	2025-03-21-land-section	2025	en
gazettes	2025-06-13-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-06-13-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-03-07-iv-a-provincial-councils	2025	si
gazettes	2025-03-14-iii-trade-marks-and-patent-notices	2025	si
gazettes	2025-03-14-iii-trade-marks-and-patent-notices	2025	ta
gazettes	2025-03-14-iii-trade-marks-and-patent-notices	2025	en
gazettes	2025-06-20-iv-b-local-government	2025	si
gazettes	2025-06-20-iv-b-local-government	2025	en
